id_soc,tour_id,n_trips_tour,n_nonhome,n_nonmandatory,n_care,time_tour_min,tour_chain,paradas_intermedias_tour
156272,1,1,1,0,0,5,0,0
156273,1,1,1,0,0,45,0,0
156274,1,1,1,0,0,20,0,0
156275,1,2,1,0,0,90,0,0
156276,1,2,1,1,1,10,0,0
156277,1,2,1,0,0,40,0,0
156278,1,2,1,0,0,10,0,0
156279,1,2,1,0,0,10,0,0
156280,1,2,1,0,0,10,0,0
156282,1,2,1,0,0,20,0,0
156283,1,2,1,0,0,20,0,0
156284,1,2,1,0,0,150,0,0
156286,1,2,1,0,0,30,0,0
156287,1,2,1,0,0,240,0,0
156288,1,2,1,1,0,20,0,0
156291,1,2,1,0,0,110,0,0
156292,1,2,1,1,0,65,0,0
156293,1,2,1,0,0,60,0,0
156294,1,2,1,0,0,30,0,0
156295,1,2,1,0,0,30,0,0
156296,1,2,1,0,0,140,0,0
156297,1,2,1,1,0,10,0,0
156298,1,2,1,0,0,40,0,0
156299,1,2,1,0,0,30,0,0
156301,1,2,1,0,0,60,0,0
156302,1,1,1,0,0,25,0,0
156303,1,2,1,1,0,40,0,0
156304,1,2,1,0,0,65,0,0
156305,1,2,1,0,0,65,0,0
156306,1,2,1,1,0,20,0,0
156307,1,1,1,0,0,15,0,0
156308,1,2,1,0,0,60,0,0
156310,1,2,1,1,0,100,0,0
156311,1,2,1,0,0,40,0,0
156312,1,2,1,0,0,10,0,0
156313,1,2,1,1,0,60,0,0
156315,1,2,1,1,1,140,0,0
156316,1,2,1,0,0,80,0,0
156317,1,2,1,0,0,70,0,0
156318,1,2,1,0,0,80,0,0
156319,1,2,1,0,0,240,0,0
156320,1,2,1,0,0,55,0,0
156321,1,2,1,0,0,60,0,0
156322,1,2,1,0,0,20,0,0
156324,1,2,1,0,0,20,0,0
156325,1,2,1,1,0,40,0,0
156326,1,2,1,0,0,40,0,0
156327,1,2,1,0,0,240,0,0
156328,1,2,1,0,0,210,0,0
156329,1,2,1,0,0,40,0,0
156330,1,2,1,1,0,60,0,0
156331,1,2,1,0,0,40,0,0
156332,1,2,1,0,0,30,0,0
156333,1,2,1,0,0,60,0,0
156334,1,2,1,1,0,30,0,0
156335,1,2,1,0,0,50,0,0
156336,1,2,1,0,0,40,0,0
156337,1,2,1,0,0,110,0,0
156338,1,2,1,1,1,20,0,0
156339,1,2,1,0,0,70,0,0
156340,1,2,1,0,0,20,0,0
156341,1,2,1,0,0,20,0,0
156342,1,2,1,0,0,200,0,0
156343,1,2,1,0,0,15,0,0
156344,1,1,1,1,0,10,0,0
156345,1,2,1,0,0,20,0,0
156346,1,2,1,0,0,30,0,0
156347,1,2,1,0,0,30,0,0
156348,1,2,1,0,0,30,0,0
156349,1,2,1,1,0,40,0,0
156351,1,1,1,1,0,20,0,0
156352,1,1,1,1,0,20,0,0
156353,1,2,1,0,0,20,0,0
156355,1,2,1,0,0,20,0,0
156360,1,2,1,0,0,20,0,0
156361,1,2,1,0,0,110,0,0
156363,1,2,1,0,0,240,0,0
156364,1,2,1,0,0,240,0,0
156365,1,2,1,0,0,60,0,0
156366,1,2,1,0,0,180,0,0
156367,1,2,1,0,0,50,0,0
156368,1,2,1,0,0,50,0,0
156369,1,2,1,0,0,180,0,0
156370,1,2,1,0,0,80,0,0
156371,1,2,1,0,0,40,0,0
156372,1,2,1,0,0,70,0,0
156373,1,2,1,0,0,75,0,0
156374,1,2,1,1,0,45,0,0
156375,1,2,1,0,0,60,0,0
156377,1,2,1,0,0,20,0,0
156378,1,2,1,0,0,20,0,0
156379,1,2,1,0,0,130,0,0
156380,1,2,1,1,0,60,0,0
156381,1,2,1,0,0,60,0,0
156382,1,2,1,1,0,60,0,0
156383,1,2,1,0,0,160,0,0
156384,1,2,1,1,1,30,0,0
156385,1,2,1,1,1,60,0,0
156386,1,2,1,0,0,180,0,0
156387,1,2,1,1,0,15,0,0
156388,1,1,1,0,0,140,0,0
156389,1,2,1,0,0,40,0,0
156390,1,2,1,0,0,50,0,0
156395,1,2,1,1,0,30,0,0
156398,1,2,1,1,0,10,0,0
156399,1,2,1,0,0,80,0,0
156400,1,2,1,1,0,15,0,0
156401,1,2,1,0,0,120,0,0
156402,1,2,1,0,0,60,0,0
156403,1,2,1,0,0,40,0,0
156404,1,2,1,0,0,80,0,0
156405,1,2,1,0,0,80,0,0
156406,1,2,1,0,0,20,0,0
156409,1,2,1,0,0,140,0,0
156411,1,2,1,0,0,80,0,0
156413,1,2,1,1,1,30,0,0
156414,1,2,1,1,0,30,0,0
156415,1,2,1,0,0,30,0,0
156418,1,2,1,1,0,305,0,0
156422,1,2,1,0,0,40,0,0
156423,1,2,1,0,0,276,0,0
156423,2,2,1,1,0,60,0,0
156424,1,3,2,2,1,35,1,1
156425,1,2,1,0,0,160,0,0
156426,1,3,2,0,0,30,1,1
156427,1,2,1,0,0,45,0,0
156427,2,2,1,1,1,40,0,0
156428,1,2,1,0,0,145,0,0
156429,1,2,1,0,0,130,0,0
156430,1,2,1,0,0,260,0,0
156431,1,2,1,0,0,60,0,0
156432,1,2,1,0,0,90,0,0
156434,1,1,1,0,0,105,0,0
156436,1,1,1,0,0,30,0,0
156437,1,2,1,1,0,95,0,0
156438,1,2,1,0,0,80,0,0
156440,1,1,1,0,0,30,0,0
156441,1,2,1,1,1,50,0,0
156442,1,2,1,0,0,185,0,0
156443,1,2,1,0,0,50,0,0
156447,1,2,1,0,0,240,0,0
156448,1,2,1,1,1,30,0,0
156449,1,2,1,0,0,75,0,0
156450,1,2,1,0,0,130,0,0
156451,1,2,1,0,0,35,0,0
156453,1,2,1,0,0,310,0,0
156454,1,2,1,1,0,20,0,0
156455,1,2,1,0,0,90,0,0
156456,1,2,1,0,0,100,0,0
156457,1,2,1,1,1,20,0,0
156458,1,2,1,0,0,20,0,0
156459,1,2,1,0,0,20,0,0
156460,1,2,1,0,0,20,0,0
156461,1,2,1,0,0,90,0,0
156462,1,2,1,1,1,20,0,0
156465,1,2,1,0,0,60,0,0
156466,1,2,1,1,1,20,0,0
156468,1,2,1,0,0,20,0,0
156470,1,2,1,1,0,50,0,0
156472,1,2,1,1,0,70,0,0
156474,1,2,1,0,0,60,0,0
156475,1,2,1,0,0,120,0,0
156476,1,4,3,2,2,165,1,2
156477,1,2,1,0,0,45,0,0
156478,1,2,1,0,0,30,0,0
156480,1,2,1,0,0,60,0,0
156481,1,2,1,1,1,25,0,0
156481,2,2,1,1,1,30,0,0
156482,1,2,1,0,0,20,0,0
156483,1,2,1,0,0,35,0,0
156484,1,2,1,1,0,30,0,0
156485,1,2,1,1,0,30,0,0
156486,1,2,1,0,0,110,0,0
156490,1,2,1,0,0,110,0,0
156491,1,2,1,0,0,60,0,0
156492,1,2,1,0,0,70,0,0
156493,1,2,1,1,1,40,0,0
156494,1,2,1,0,0,48,0,0
156495,1,2,1,0,0,40,0,0
156496,1,2,1,0,0,40,0,0
156498,1,2,1,0,0,148,0,0
156499,1,2,1,1,1,70,0,0
156501,1,2,1,0,0,70,0,0
156502,1,2,1,0,0,60,0,0
156503,1,2,1,0,0,25,0,0
156504,1,2,1,1,1,40,0,0
156505,1,2,1,1,1,40,0,0
156506,1,2,1,0,0,25,0,0
156507,1,2,1,0,0,40,0,0
156510,1,2,1,0,0,25,0,0
156512,1,2,1,0,0,30,0,0
156513,1,2,1,0,0,83,0,0
156514,1,2,1,0,0,20,0,0
156515,1,2,1,1,1,40,0,0
156515,2,2,1,1,1,40,0,0
156516,1,2,1,0,0,40,0,0
156517,1,2,1,0,0,40,0,0
156519,1,2,1,0,0,30,0,0
156520,1,2,1,0,0,30,0,0
156521,1,2,1,0,0,30,0,0
156522,1,2,1,1,1,30,0,0
156522,2,2,1,0,0,40,0,0
156523,1,2,1,0,0,40,0,0
156524,1,2,1,0,0,35,0,0
156525,1,2,1,0,0,40,0,0
156526,1,2,1,1,1,30,0,0
156526,2,2,1,1,1,30,0,0
156526,3,2,1,1,1,45,0,0
156527,1,2,1,0,0,30,0,0
156529,1,2,1,1,0,80,0,0
156530,1,2,1,0,0,220,0,0
156531,1,2,1,1,1,30,0,0
156532,1,2,1,0,0,25,0,0
156533,1,2,1,0,0,30,0,0
156534,1,2,1,0,0,160,0,0
156535,1,2,1,0,0,210,0,0
156536,1,2,1,0,0,70,0,0
156537,1,2,1,0,0,160,0,0
156538,1,2,1,0,0,110,0,0
156539,1,2,1,0,0,110,0,0
156540,1,2,1,0,0,110,0,0
156541,1,2,1,0,0,120,0,0
156543,1,2,1,0,0,180,0,0
156544,1,2,1,0,0,60,0,0
156545,1,2,1,1,1,30,0,0
156546,1,2,1,0,0,30,0,0
156548,1,2,1,1,0,40,0,0
156549,1,2,1,1,0,20,0,0
156551,1,2,1,1,1,20,0,0
156552,1,2,1,1,1,20,0,0
156554,1,2,1,0,0,20,0,0
156555,1,2,1,0,0,150,0,0
156556,1,2,1,1,0,20,0,0
156557,1,2,1,0,0,130,0,0
156558,1,2,1,1,0,60,0,0
156559,1,2,1,0,0,90,0,0
156560,1,2,1,0,0,70,0,0
156561,1,2,1,0,0,30,0,0
156562,1,2,1,0,0,30,0,0
156563,1,2,1,0,0,40,0,0
156564,1,2,1,1,0,25,0,0
156565,1,2,1,0,0,15,0,0
156566,1,3,2,1,0,95,1,1
156567,1,2,1,1,0,120,0,0
156568,1,2,1,1,0,155,0,0
156569,1,2,1,1,0,30,0,0
156570,1,2,1,1,0,60,0,0
156571,1,1,0,0,0,100,0,0
156572,1,2,1,1,0,60,0,0
156573,1,2,1,0,0,60,0,0
156574,1,2,1,1,1,90,0,0
156576,1,2,1,0,0,103,0,0
156577,1,2,1,0,0,200,0,0
156578,1,2,1,1,1,30,0,0
156579,1,2,1,0,0,90,0,0
156580,1,2,1,0,0,30,0,0
156582,1,2,1,0,0,130,0,0
156585,1,2,1,0,0,20,0,0
156586,1,2,1,1,0,64,0,0
156587,1,2,1,1,1,30,0,0
156588,1,2,1,0,0,125,0,0
156589,1,2,1,0,0,95,0,0
156590,1,2,1,0,0,30,0,0
156593,1,2,1,0,0,90,0,0
156594,1,2,2,0,0,350,1,1
156595,1,2,1,0,0,320,0,0
156596,1,2,1,0,0,20,0,0
156597,1,2,1,1,1,40,0,0
156597,2,2,1,1,1,40,0,0
156598,1,2,1,0,0,50,0,0
156599,1,2,1,0,0,40,0,0
156600,1,2,1,0,0,20,0,0
156601,1,2,1,0,0,40,0,0
156603,1,2,1,1,0,10,0,0
156604,1,1,1,0,0,100,0,0
156605,1,2,1,0,0,40,0,0
156607,1,1,1,0,0,100,0,0
156608,1,3,2,1,1,285,1,1
156610,1,2,1,0,0,110,0,0
156611,1,2,1,1,1,125,0,0
156612,1,2,1,1,1,30,0,0
156613,1,2,1,0,0,125,0,0
156614,1,2,1,0,0,30,0,0
156615,1,1,1,0,0,20,0,0
156616,1,2,1,0,0,60,0,0
156617,1,2,1,0,0,20,0,0
156618,1,2,1,0,0,20,0,0
156622,1,2,1,1,0,35,0,0
156623,1,2,1,0,0,80,0,0
156624,1,2,1,0,0,300,0,0
156625,1,2,1,0,0,120,0,0
156626,1,2,1,0,0,110,0,0
156628,1,2,1,0,0,80,0,0
156629,1,2,1,0,0,80,0,0
156630,1,2,1,1,1,20,0,0
156630,2,2,1,1,1,20,0,0
156630,3,2,1,1,1,20,0,0
156631,1,2,1,0,0,20,0,0
156634,1,2,1,0,0,30,0,0
156635,1,2,1,0,0,45,0,0
156636,1,2,1,0,0,40,0,0
156637,1,2,1,0,0,160,0,0
156638,1,2,1,0,0,170,0,0
156639,1,2,1,0,0,100,0,0
156640,1,2,1,0,0,50,0,0
156641,1,2,1,0,0,20,0,0
156642,1,2,1,0,0,40,0,0
156643,1,2,1,1,0,40,0,0
156644,1,2,1,0,0,30,0,0
156649,1,2,1,0,0,60,0,0
156654,1,2,1,1,0,20,0,0
156655,1,2,1,0,0,35,0,0
156656,1,2,1,1,0,25,0,0
156657,1,2,1,0,0,120,0,0
156658,1,2,1,1,1,10,0,0
156658,2,2,1,1,1,30,0,0
156659,1,2,1,0,0,10,0,0
156659,2,2,1,1,0,30,0,0
156661,1,2,1,0,0,35,0,0
156662,1,2,1,0,0,35,0,0
156663,1,3,2,1,0,60,1,1
156664,1,2,1,1,1,35,0,0
156667,1,2,1,0,0,35,0,0
156669,1,2,1,1,0,20,0,0
156670,1,2,1,1,0,20,0,0
156671,1,2,1,0,0,60,0,0
156671,2,2,1,1,1,20,0,0
156672,1,2,1,0,0,70,0,0
156673,1,2,1,0,0,85,0,0
156674,1,2,1,0,0,85,0,0
156675,1,2,1,0,0,253,0,0
156676,1,2,1,0,0,30,0,0
156677,1,2,1,1,1,30,0,0
156677,2,2,1,1,1,30,0,0
156678,1,2,1,0,0,35,0,0
156678,2,2,1,0,0,30,0,0
156679,1,2,1,0,0,30,0,0
156681,1,2,1,0,0,55,0,0
156682,1,2,1,0,0,95,0,0
156683,1,2,1,1,0,60,0,0
156684,1,2,1,0,0,119,0,0
156685,1,2,1,1,1,20,0,0
156685,2,2,1,1,1,20,0,0
156686,1,2,1,0,0,20,0,0
156687,1,2,1,0,0,20,0,0
156688,1,2,1,0,0,265,0,0
156689,1,2,1,0,0,115,0,0
156690,1,1,1,1,0,145,0,0
156691,1,1,1,1,0,135,0,0
156701,1,2,1,0,0,40,0,0
156702,1,2,1,0,0,175,0,0
156704,1,2,1,1,1,40,0,0
156705,1,2,1,0,0,50,0,0
156706,1,2,1,0,0,90,0,0
156709,1,2,1,0,0,215,0,0
156710,1,2,1,1,0,30,0,0
156711,1,2,1,0,0,215,0,0
156712,1,2,1,0,0,250,0,0
156713,1,2,1,1,0,20,0,0
156713,2,2,1,1,0,30,0,0
156715,1,2,1,0,0,50,0,0
156716,1,2,1,1,0,50,0,0
156719,1,2,1,0,0,200,0,0
156720,1,2,1,1,0,40,0,0
156721,1,2,1,0,0,95,0,0
156722,1,2,1,0,0,35,0,0
156723,1,2,1,0,0,35,0,0
156724,1,2,1,0,0,120,0,0
156725,1,2,1,0,0,95,0,0
156726,1,2,1,1,1,30,0,0
156726,2,2,1,1,1,30,0,0
156727,1,2,1,0,0,30,0,0
156728,1,2,1,0,0,130,0,0
156729,1,2,1,0,0,132,0,0
156730,1,2,1,0,0,150,0,0
156731,1,2,1,0,0,130,0,0
156734,1,1,1,0,0,90,0,0
156735,1,2,1,0,0,155,0,0
156736,1,2,1,0,0,20,0,0
156739,1,2,1,0,0,15,0,0
156742,1,2,1,0,0,30,0,0
156743,1,2,1,0,0,30,0,0
156744,1,2,1,0,0,80,0,0
156745,1,2,1,1,0,10,0,0
156746,1,2,1,0,0,240,0,0
156747,1,2,1,1,0,30,0,0
156747,2,2,1,1,1,30,0,0
156748,1,2,1,0,0,310,0,0
156749,1,2,1,0,0,30,0,0
156750,1,2,1,0,0,240,0,0
156751,1,2,1,1,1,25,0,0
156751,2,2,1,1,1,40,0,0
156752,1,2,1,0,0,50,0,0
156754,1,2,1,0,0,315,0,0
156755,1,2,1,1,1,130,0,0
156756,1,2,1,1,0,20,0,0
156757,1,2,1,0,0,305,0,0
156758,1,2,1,1,0,80,0,0
156759,1,2,1,0,0,15,0,0
156761,1,2,1,0,0,195,0,0
156762,1,2,1,1,0,40,0,0
156763,1,2,1,1,0,25,0,0
156764,1,2,1,0,0,125,0,0
156766,1,2,1,0,0,200,0,0
156768,1,2,1,0,0,120,0,0
156769,1,2,1,0,0,25,0,0
156770,1,2,1,0,0,25,0,0
156772,1,1,1,0,0,75,0,0
156773,1,2,1,0,0,20,0,0
156774,1,2,1,1,0,20,0,0
156777,1,2,1,1,0,45,0,0
156778,1,2,1,1,0,45,0,0
156779,1,2,1,1,0,45,0,0
156780,1,2,1,0,0,125,0,0
156782,1,2,1,0,0,40,0,0
156783,1,2,1,1,0,30,0,0
156783,2,2,1,0,0,115,0,0
156784,1,2,1,0,0,25,0,0
156785,1,2,1,0,0,120,0,0
156786,1,2,1,0,0,230,0,0
156787,1,2,1,1,0,30,0,0
156789,1,2,1,0,0,225,0,0
156790,1,1,1,0,0,170,0,0
156791,1,1,1,0,0,80,0,0
156792,1,2,1,1,1,30,0,0
156792,2,2,1,1,0,45,0,0
156793,1,1,1,0,0,80,0,0
156794,1,2,1,0,0,150,0,0
156795,1,2,1,0,0,60,0,0
156796,1,2,1,0,0,30,0,0
156798,1,2,1,0,0,235,0,0
156799,1,2,1,0,0,135,0,0
156800,1,2,1,0,0,45,0,0
156801,1,2,1,0,0,25,0,0
156802,1,2,1,1,0,20,0,0
156803,1,2,1,0,0,70,0,0
156804,1,2,1,0,0,35,0,0
156804,2,2,1,1,1,40,0,0
156805,1,2,1,0,0,45,0,0
156808,1,1,0,0,0,20,0,0
156808,2,1,1,0,0,10,0,0
156809,1,1,0,0,0,20,0,0
156809,2,1,1,0,0,10,0,0
156811,1,2,1,0,0,215,0,0
156812,1,2,1,0,0,40,0,0
156813,1,2,1,0,0,250,0,0
156814,1,2,1,0,0,220,0,0
156817,1,2,1,0,0,195,0,0
156818,1,2,1,1,1,95,0,0
156818,2,2,1,1,1,70,0,0
156819,1,2,1,0,0,80,0,0
156820,1,2,1,0,0,60,0,0
156821,1,2,1,0,0,35,0,0
156823,1,2,1,0,0,45,0,0
156824,1,2,1,1,0,70,0,0
156825,1,2,1,0,0,310,0,0
156826,1,2,1,0,0,170,0,0
156827,1,2,1,0,0,295,0,0
156828,1,2,1,0,0,250,0,0
156830,1,2,1,1,0,45,0,0
156832,1,2,1,1,0,30,0,0
156835,1,3,2,2,0,85,1,1
156836,1,2,1,0,0,175,0,0
156837,1,2,1,0,0,150,0,0
156838,1,2,1,0,0,45,0,0
156839,1,2,1,0,0,55,0,0
156840,1,2,1,0,0,30,0,0
156841,1,3,2,2,2,60,1,1
156841,2,2,1,1,1,30,0,0
156841,3,2,1,1,0,30,0,0
156842,1,2,1,0,0,80,0,0
156843,1,3,2,1,1,70,1,1
156844,1,2,1,0,0,240,0,0
156846,1,2,1,0,0,145,0,0
156847,1,2,1,0,0,265,0,0
156848,1,2,1,0,0,260,0,0
156849,1,2,1,0,0,35,0,0
156850,1,2,1,0,0,185,0,0
156851,1,2,1,0,0,125,0,0
156852,1,2,1,1,0,25,0,0
156853,1,2,1,1,0,30,0,0
156854,1,2,1,0,0,45,0,0
156855,1,1,1,0,0,30,0,0
156856,1,2,1,0,0,340,0,0
156858,1,2,1,0,0,10,0,0
156859,1,2,1,0,0,60,0,0
156860,1,2,1,1,1,15,0,0
156860,2,2,1,1,1,18,0,0
156861,1,2,1,0,0,20,0,0
156863,1,2,1,0,0,20,0,0
156864,1,2,1,0,0,50,0,0
156865,1,2,1,0,0,95,0,0
156867,1,2,1,1,0,155,0,0
156868,1,2,1,0,0,260,0,0
156870,1,2,1,1,0,20,0,0
156871,1,2,1,0,0,105,0,0
156872,1,2,1,0,0,90,0,0
156873,1,2,1,0,0,30,0,0
156874,1,2,1,1,1,34,0,0
156875,1,2,1,0,0,210,0,0
156876,1,2,1,0,0,55,0,0
156878,1,2,1,0,0,230,0,0
156879,1,2,1,0,0,10,0,0
156880,1,2,1,0,0,230,0,0
156881,1,2,1,0,0,30,0,0
156882,1,2,1,1,0,45,0,0
156883,1,2,1,0,0,120,0,0
156884,1,2,1,0,0,60,0,0
156887,1,2,1,0,0,230,0,0
156889,1,2,1,0,0,140,0,0
156890,1,2,1,1,0,20,0,0
156891,1,2,1,1,0,20,0,0
156892,1,2,1,1,0,10,0,0
156893,1,2,1,0,0,10,0,0
156893,2,2,2,2,0,10,1,1
156894,1,2,1,0,0,30,0,0
156895,1,2,1,0,0,20,0,0
156896,1,2,1,0,0,10,0,0
156897,1,2,1,1,0,10,0,0
156898,1,2,1,1,1,20,0,0
156899,1,2,1,1,0,130,0,0
156900,1,2,2,2,0,130,1,1
156901,1,2,1,1,1,15,0,0
156901,2,2,2,2,0,20,1,1
156903,1,2,1,1,0,80,0,0
156904,1,2,1,0,0,25,0,0
156905,1,2,1,0,0,25,0,0
156906,1,2,1,0,0,25,0,0
156907,1,2,1,0,0,20,0,0
156908,1,2,1,1,0,25,0,0
156909,1,2,1,0,0,250,0,0
156910,1,2,1,1,1,26,0,0
156910,2,3,2,2,1,43,1,1
156911,1,2,1,0,0,26,0,0
156912,1,2,1,0,0,26,0,0
156913,1,2,1,0,0,185,0,0
156914,1,2,1,1,0,20,0,0
156915,1,2,1,1,0,20,0,0
156916,1,2,1,0,0,55,0,0
156918,1,2,1,1,0,35,0,0
156919,1,2,1,1,0,70,0,0
156920,1,2,1,1,0,30,0,0
156921,1,2,1,1,0,30,0,0
156922,1,2,1,0,0,10,0,0
156923,1,2,1,1,0,35,0,0
156925,1,2,1,0,0,190,0,0
156926,1,2,1,1,1,25,0,0
156926,2,2,1,1,1,20,0,0
156927,1,2,1,0,0,25,0,0
156928,1,2,1,0,0,25,0,0
156930,1,2,1,1,1,35,0,0
156931,1,2,1,1,0,70,0,0
156932,1,2,1,1,0,14,0,0
156932,2,2,1,1,0,15,0,0
156933,1,2,1,0,0,35,0,0
156934,1,3,2,0,0,125,1,1
156935,1,2,1,1,0,40,0,0
156935,2,2,1,0,0,135,0,0
156937,1,2,1,0,0,120,0,0
156938,1,2,1,0,0,35,0,0
156939,1,2,1,1,0,35,0,0
156940,1,2,1,0,0,60,0,0
156942,1,2,1,0,0,45,0,0
156943,1,2,1,0,0,175,0,0
156944,1,2,1,0,0,210,0,0
156945,1,2,1,1,0,245,0,0
156945,2,2,1,1,0,20,0,0
156946,1,1,0,0,0,120,0,0
156947,1,2,1,1,1,35,0,0
156947,2,2,1,1,1,40,0,0
156948,1,2,1,0,0,30,0,0
156950,1,2,1,0,0,35,0,0
156951,1,2,1,0,0,30,0,0
156951,2,2,2,2,0,35,1,1
156952,1,1,1,0,0,150,0,0
156953,1,1,1,0,0,30,0,0
156954,1,2,1,0,0,120,0,0
156955,1,2,1,1,1,35,0,0
156955,2,2,1,1,1,30,0,0
156956,1,2,1,0,0,120,0,0
156957,1,2,1,0,0,60,0,0
156958,1,2,1,0,0,30,0,0
156960,1,2,1,1,0,175,0,0
156962,1,2,1,1,0,45,0,0
156963,1,2,1,1,0,50,0,0
156966,1,2,1,1,1,60,0,0
156967,1,2,1,1,1,60,0,0
156968,1,2,1,0,0,10,0,0
156969,1,2,1,1,0,30,0,0
156970,1,2,1,0,0,30,0,0
156971,1,2,1,0,0,35,0,0
156973,1,2,1,1,0,15,0,0
156974,1,2,1,1,0,70,0,0
156976,1,2,1,0,0,30,0,0
156978,1,2,1,0,0,60,0,0
156979,1,2,1,1,1,20,0,0
156979,2,2,1,1,1,25,0,0
156980,1,2,1,0,0,20,0,0
156982,1,2,1,0,0,20,0,0
156983,1,2,1,1,0,10,0,0
156983,2,2,1,1,0,20,0,0
156984,1,2,1,0,0,20,0,0
156985,1,2,1,0,0,25,0,0
156986,1,2,1,0,0,15,0,0
156987,1,2,1,0,0,40,0,0
156988,1,2,1,0,0,240,0,0
156989,1,2,1,1,1,30,0,0
156989,2,2,1,1,1,25,0,0
156990,1,2,1,0,0,30,0,0
156991,1,2,1,0,0,150,0,0
156992,1,2,1,1,1,20,0,0
156993,1,2,1,0,0,20,0,0
156994,1,2,1,0,0,20,0,0
156995,1,2,1,0,0,210,0,0
156996,1,2,1,0,0,30,0,0
156997,1,1,1,1,0,55,0,0
156998,1,1,1,1,0,120,0,0
156999,1,1,1,1,0,120,0,0
157000,1,2,1,1,0,45,0,0
157001,1,1,1,1,0,120,0,0
157002,1,1,0,0,0,120,0,0
157003,1,2,1,0,0,150,0,0
157005,1,2,1,0,0,30,0,0
157007,1,2,1,0,0,130,0,0
157008,1,2,1,1,1,25,0,0
157008,2,2,1,1,1,25,0,0
157009,1,2,1,0,0,25,0,0
157010,1,2,1,0,0,30,0,0
157011,1,2,1,0,0,30,0,0
157013,1,2,1,0,0,220,0,0
157014,1,2,1,1,1,45,0,0
157015,1,2,1,0,0,100,0,0
157016,1,2,1,0,0,40,0,0
157017,1,2,1,0,0,35,0,0
157018,1,2,1,0,0,95,0,0
157019,1,2,1,0,0,55,0,0
157020,1,2,1,1,1,15,0,0
157020,2,2,1,1,1,15,0,0
157020,3,2,1,1,1,20,0,0
157021,1,2,1,0,0,30,0,0
157023,1,2,1,0,0,190,0,0
157024,1,2,1,0,0,45,0,0
157025,1,2,1,0,0,65,0,0
157026,1,2,1,0,0,190,0,0
157028,1,2,1,0,0,30,0,0
157029,1,2,1,0,0,10,0,0
157030,1,2,1,0,0,10,0,0
157031,1,2,1,0,0,100,0,0
157032,1,2,1,0,0,20,0,0
157033,1,2,1,0,0,10,0,0
157035,1,2,1,0,0,10,0,0
157036,1,5,4,4,0,130,1,3
157037,1,5,4,4,0,130,1,3
157038,1,2,1,1,0,20,0,0
157039,1,2,1,1,1,118,0,0
157040,1,2,1,0,0,60,0,0
157041,1,2,1,1,1,60,0,0
157041,2,2,1,1,1,60,0,0
157045,1,2,1,1,1,20,0,0
157045,2,2,1,1,1,20,0,0
157047,1,2,1,0,0,20,0,0
157048,1,2,1,1,0,10,0,0
157049,1,2,1,1,0,40,0,0
157050,1,2,1,1,0,18,0,0
157052,1,2,1,0,0,40,0,0
157053,1,2,1,0,0,65,0,0
157054,1,2,1,1,0,30,0,0
157054,2,2,1,1,0,30,0,0
157055,1,2,1,1,1,80,0,0
157056,1,2,1,1,1,90,0,0
157058,1,2,1,0,0,195,0,0
157059,1,2,1,1,0,135,0,0
157060,1,2,1,1,0,60,0,0
157061,1,2,1,1,0,310,0,0
157062,1,2,1,0,0,83,0,0
157063,1,2,1,0,0,83,0,0
157064,1,2,1,0,0,280,0,0
157064,2,2,1,1,0,20,0,0
157065,1,2,1,1,0,35,0,0
157065,2,2,1,1,1,30,0,0
157066,1,2,1,0,0,35,0,0
157067,1,2,1,0,0,40,0,0
157068,1,2,1,0,0,40,0,0
157070,1,2,1,0,0,330,0,0
157072,1,2,1,0,0,115,0,0
157073,1,2,1,1,1,18,0,0
157073,2,2,1,1,1,20,0,0
157074,1,2,1,0,0,18,0,0
157075,1,2,1,0,0,55,0,0
157076,1,2,1,1,0,10,0,0
157077,1,2,1,0,0,4,0,0
157079,1,2,1,0,0,48,0,0
157079,2,2,1,0,0,61,0,0
157080,1,2,1,0,0,95,0,0
157081,1,2,1,1,0,10,0,0
157082,1,2,1,0,0,14,0,0
157084,1,2,1,1,1,65,0,0
157084,2,2,1,1,1,15,0,0
157085,1,2,1,1,0,65,0,0
157085,2,2,1,1,0,15,0,0
157086,1,2,1,1,1,35,0,0
157087,1,2,1,0,0,160,0,0
157088,1,2,1,0,0,48,0,0
157089,1,2,1,0,0,60,0,0
157091,1,2,1,1,0,60,0,0
157092,1,2,1,0,0,20,0,0
157092,2,2,1,1,0,20,0,0
157093,1,2,1,0,0,60,0,0
157094,1,2,1,0,0,60,0,0
157095,1,2,1,1,1,40,0,0
157095,2,2,1,1,1,40,0,0
157096,1,2,1,0,0,40,0,0
157097,1,2,1,0,0,40,0,0
157098,1,2,1,0,0,60,0,0
157099,1,2,1,1,0,40,0,0
157099,2,2,1,1,0,40,0,0
157100,1,2,1,1,0,40,0,0
157100,2,2,1,1,0,40,0,0
157101,1,2,1,1,0,165,0,0
157102,1,2,1,0,0,85,0,0
157104,1,2,1,0,0,130,0,0
157105,1,2,1,0,0,30,0,0
157106,1,2,1,0,0,360,0,0
157107,1,1,1,1,0,40,0,0
157108,1,2,1,0,0,30,0,0
157109,1,2,1,1,0,20,0,0
157110,1,3,2,1,0,310,1,1
157111,1,2,1,0,0,245,0,0
157112,1,2,1,1,0,60,0,0
157113,1,2,1,0,0,295,0,0
157115,1,2,1,1,0,250,0,0
157116,1,2,1,1,0,250,0,0
157117,1,2,1,1,1,90,0,0
